Week_Start,Year,Week_Number,point_id,district,Latitude,Longitude,NDVI,Rainfall_Current,Temperature_Current,NDVI_lag_1,NDVI_lag_2,NDVI_lag_3,NDVI_lag_4,NDVI_lag_8,NDVI_change_1w,NDVI_change_2w,NDVI_change_4w,Rainfall_lag_1,Rainfall_lag_2,Rainfall_lag_4,Rainfall_rolling_2w,Rainfall_rolling_4w,Rainfall_rolling_8w,Temperature_lag_1,Temperature_lag_2,Temperature_lag_4,Temperature_rolling_2w,Temperature_rolling_4w,Temperature_rolling_8w,Week_Of_Year,Month,Day_Of_Year,Year_Index,Week_Sin,Week_Cos,Month_Sin,Month_Cos,Latitude,Longitude,NDVI_next_week
2017-01-22,2017,4.0,P038,Garhchiroli,19.062661,79.889772,0.3901430964469909,0.0,24.950168591453973,,,,,,,,,0.0,0.0,,0.0,,,23.41515248616537,22.39584539504284,,22.905498940604105,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,19.062661,79.889772,0.3489808440208435
2017-01-22,2017,4.0,P039,Garhchiroli,19.51027,79.998137,0.4449877738952636,0.0,25.328028524489696,,,,,,,,,0.0,0.0,,0.0,,,23.8914940970285,22.20890343075712,,23.05019876389281,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,19.51027,79.998137,0.4263945519924164
2017-01-22,2017,4.0,P040,Garhchiroli,19.870365,80.009351,0.315321147441864,0.0,24.6949137551444,,,,,,,,,0.0,0.0,,0.0,,,23.572553434826148,21.330741228376155,,22.45164733160115,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,19.870365,80.009351,0.3118418753147125
2017-01-22,2017,4.0,P041,Gondiya,21.12764,80.146504,0.2741617262363434,0.0,22.75748350960868,,0.3152057230472564,,,,,-0.04104399681091303,,0.0,2.303905375301838,,2.303905375301838,,,21.87150944301061,19.06822030203688,,20.469864872523743,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,21.12764,80.146504,0.2388546615839004
2017-01-22,2017,4.0,P042,Gondiya,21.397598,80.155918,0.4873756766319275,0.0,22.372555124192047,,0.4914610981941223,,,,,-0.004085421562194824,,0.0,3.9954763799905777,,3.9954763799905777,,,21.500485447474887,18.75112813313808,,20.125806790306484,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,21.397598,80.155918,0.4281212985515594
2017-01-22,2017,4.0,P043,Gondiya,21.574549,80.258472,0.35673388838768,0.0,21.87418272835868,,0.3195310533046722,,,,,0.03720283508300781,,0.0,5.725597381591797,,5.725597381591797,,,21.07748275030229,18.36313055129284,,19.720306650797568,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,21.574549,80.258472,0.3363833427429199
2017-01-22,2017,4.0,P044,Gondiya,21.211649,80.341532,0.3457382917404175,0.0,22.24661343892421,,0.3572865724563598,,,,,-0.011548280715942327,,0.0,2.7690487653017044,,2.7690487653017044,,,21.47589699881422,18.71836678641188,,20.09713189261305,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,21.211649,80.341532,0.3331560790538788
2017-01-22,2017,4.0,P086,Nagpur,21.054127,79.56799,0.4719288349151611,0.0,22.60695337568012,,0.630094051361084,,,,,-0.1581652164459229,,0.0,0.8631853237748146,,0.8631853237748146,,,21.736767069498683,19.22969026111423,,20.483228665306456,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,21.054127,79.56799,0.3953974843025207
2017-01-22,2017,4.0,P087,Nagpur,21.146765,79.474736,0.6127819418907166,0.0,22.75487934294199,,0.6467357873916626,,,,,-0.033953845500946045,,0.0,1.9879050627350807,,1.9879050627350807,,,21.88748321533205,19.228109159923747,,20.5577961876279,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,21.146765,79.474736,0.5951417088508606
2017-01-22,2017,4.0,P089,Nagpur,21.165377,78.706152,0.2485676705837249,0.0,22.439333398001565,,0.2751028537750244,0.2721253037452698,,,,-0.026535183191299522,,0.0,0.164404034614563,,0.164404034614563,,,21.453482564290425,18.53974885486423,,19.996615709577327,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,21.165377,78.706152,0.2528149485588074
2017-01-22,2017,4.0,P156,Wardha,20.80675,78.601355,0.4048585891723633,0.0,23.42366189502536,,0.3189022541046142,0.5389270186424255,,,,0.08595633506774908,,0.0,0.0,,0.0,,,22.29014086042133,19.49095560709634,,20.890548233758835,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,20.80675,78.601355,0.3243727087974548
2017-01-22,2017,4.0,P157,Wardha,20.710313,78.88671,0.5974559783935547,0.0,23.577842512584937,,0.6165449619293213,0.5425956845283508,,,,-0.0190889835357666,,0.0,0.0,,0.0,,,22.47226976667133,19.8535044352214,,21.162887100946364,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,20.710313,78.88671,0.5910401940345764
2017-01-22,2017,4.0,P159,Wardha,20.439855,78.879861,0.3961173593997955,0.0,23.78140929085868,,0.4780592918395996,,,,,-0.08194193243980413,,0.0,0.0,,0.0,,,22.733686247326148,20.37011762346544,,21.551901935395794,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,20.439855,78.879861,0.3690837323665619
2017-01-22,2017,4.0,P165,Yavatmal,19.894658,79.057097,0.5705128312110901,0.0,23.848757226126565,,0.5633323192596436,,,,,0.007180511951446533,,0.0,0.0,,0.0,,,22.719235447474887,20.81867370605471,,21.7689545767648,,,3,1,22,0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,19.894658,79.057097,0.5142232179641724
2017-01-29,2017,5.0,P001,Ahmednagar,19.940458,74.570452,0.6708860993385315,0.0,23.124211429414345,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,22.440089071364696,21.741998654320184,19.68054796854659,22.09104386284244,20.72280305226647,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19.940458,74.570452,0.4958413243293762
2017-01-29,2017,5.0,P002,Ahmednagar,18.946729,74.763023,0.1589253544807434,0.0,25.045691154116696,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.163291731334937,23.33601604643325,21.50301123119533,23.749653888884094,22.38101199013849,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.946729,74.763023,0.1533438116312027
2017-01-29,2017,5.0,P003,Ahmednagar,18.494692,74.668922,0.3191489279270172,0.0,25.202894465128622,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.89695756094801,23.74724186488561,21.81781312851677,24.32209971291681,22.9531817027501,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.494692,74.668922,0.6101895570755005
2017-01-29,2017,5.0,P004,Ahmednagar,19.037204,75.142073,0.1556802242994308,0.0,23.92190023149766,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,23.576133528209937,22.552940804617776,20.238467425391832,23.064537166413857,21.51400178273522,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19.037204,75.142073,0.1064150929450988
2017-01-29,2017,5.0,P013,Aurangabad,20.03129,74.857052,0.6872586607933044,0.0,23.347727984473863,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,22.89932921273379,21.878275626046275,20.017717797415628,22.388802419390032,20.9848705745879,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.03129,74.857052,0.5725640058517456
2017-01-29,2017,5.0,P014,Aurangabad,19.760185,75.142702,0.2213903814554214,0.0,23.524997329711937,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,23.50333311898368,22.34880436488561,20.501825405302554,22.926068741934643,21.513121132623596,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19.760185,75.142702,0.203389823436737
2017-01-29,2017,5.0,P015,Aurangabad,19.940819,74.761574,0.3586698472499847,0.0,23.25215274265838,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,22.827458863031325,21.929405648367776,19.91212116423111,22.37843225569955,20.950400243486712,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19.940819,74.761574,0.3124662637710571
2017-01-29,2017,5.0,P016,Aurangabad,19.669817,75.142622,0.6719367504119873,0.0,23.44781401497977,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,23.5679606301444,22.496288553873683,20.561046945481053,23.03212459200904,21.609141059148868,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19.669817,75.142622,0.5885069370269775
2017-01-29,2017,5.0,P021,Bid,18.675023,75.521083,0.5402750372886658,0.0,24.13820882524766,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,23.71059688386464,22.31309007917133,20.783040528070387,23.011843481517985,21.737916519528355,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.675023,75.521083,0.5319148898124695
2017-01-29,2017,5.0,P022,Bid,18.856499,75.046992,0.2299520969390869,0.0,24.972483843848806,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.4600969768706,23.36482464018325,21.132952172415628,23.912460808526923,22.380660311381046,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.856499,75.046992,0.1800323277711868
2017-01-29,2017,5.0,P023,Bid,19.126596,75.617561,0.3701799511909485,0.0,24.37544375828338,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.01951615469801,22.80917220342735,20.710472633725143,23.41434417906268,21.902574838910823,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19.126596,75.617561,0.3117359280586242
2017-01-29,2017,5.0,P024,Bid,18.763955,75.900847,0.9091262221336364,0.0,23.68657192048579,,,,0.8757764101028442,,,,0.033349812030792125,0.0,0.0,0.0,0.0,0.0,,23.310299264817047,22.01694750104633,20.18059447152274,22.66362338293169,21.32381914229623,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.763955,75.900847,0.7330561280250549
2017-01-29,2017,5.0,P025,Buldana,20.930735,76.201645,0.7346031665802002,0.0,22.873025603521512,,,,0.7557293176651001,,,,-0.021126151084899902,0.0,0.0,0.0,0.0,0.0,,22.865033267793194,21.957144673665425,19.539399810064424,22.41108897072931,20.74179079873224,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.930735,76.201645,0.6411512494087219
2017-01-29,2017,5.0,P026,Buldana,20.83894,76.393114,0.1455399096012115,0.0,23.25933745247977,,,,0.1134676560759544,,,,0.0320722535252571,0.0,0.0,0.0,0.0,0.0,,23.328005273001565,22.42537151518325,19.98485181899298,22.876688394092408,21.19203261420843,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.83894,76.393114,0.1130820363759994
2017-01-29,2017,5.0,P028,Buldana,20.47967,76.10222,0.7974413633346558,0.0,23.694616935366696,,,,0.7889447212219238,,,,0.008496642112731934,0.0,0.0,0.0,0.0,0.0,,23.015772665114696,22.031223914736813,20.165097354707257,22.523498289925755,21.04646667298819,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.47967,76.10222,0.5484247207641602
2017-01-29,2017,5.0,P033,Dhule,21.386678,75.144222,0.4874301552772522,0.0,23.18672305515838,,0.4355670213699341,,,,,0.051863133907318115,,0.0,0.0,0.0,0.0,0.0,,23.49359074547175,22.30990462530229,19.79908405485611,22.901747685387022,21.125085767110207,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.386678,75.144222,0.3646604418754577
2017-01-29,2017,5.0,P034,Dhule,21.025152,74.759893,0.2081483453512191,0.0,24.04864409310477,,0.2274590134620666,,,,,-0.0193106681108475,,0.0,0.0,0.0,0.0,0.0,,23.873252668834937,22.887320454915425,20.92953652881448,23.38028656187518,21.86200680505668,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.025152,74.759893,0.1852248460054397
2017-01-29,2017,5.0,P035,Dhule,21.477028,74.855687,0.3202614486217499,0.0,23.562687991914345,,0.3775542378425598,,,,,-0.057292789220809937,,0.0,0.0,0.0,0.0,0.0,,23.550022107078973,22.562380908784405,20.391008813040628,23.05620150793169,21.43191531045099,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.477028,74.855687,0.2170697003602981
2017-01-29,2017,5.0,P036,Dhule,20.933821,74.375335,0.3414211571216583,0.0,24.53807629176549,,0.2910859882831573,,,,,0.05033516883850103,,0.0,0.0,0.0,0.0,0.0,,23.815716861543194,22.92272084554037,21.41193515232635,23.36921885354178,21.983251689729244,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.933821,74.375335,0.3763736188411712
2017-01-29,2017,5.0,P049,Jalgaon,21.292738,76.108169,0.6784777045249939,0.0,23.29509824117025,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,23.08556200663253,22.428963870093924,20.05672216869533,22.757262938363226,21.140420123509003,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.292738,76.108169,0.5673671364784241
2017-01-29,2017,5.0,P050,Jalgaon,21.386179,75.433632,0.0991695150732994,0.0,22.002024859473806,,0.1301210969686508,,,,,-0.030951581895351396,,0.0,0.0,0.0,0.0,0.0,,22.04776671273368,20.90353836786176,18.682454590570387,21.47565254029772,19.77739173344203,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.386179,75.433632,0.1319562643766403
2017-01-29,2017,5.0,P051,Jalgaon,21.112064,76.106822,0.1513761430978775,0.0,22.92013311840242,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,22.78732679457892,22.12649688720705,19.562465286254906,22.456911840892985,20.80569460732599,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.112064,76.106822,0.1838687658309936
2017-01-29,2017,5.0,P052,Jalgaon,20.844438,75.239821,0.4600172042846679,0.0,23.695163345336937,,0.5420405268669128,,,,,-0.08202332258224493,,0.0,0.0,0.0,0.0,0.0,,23.64698081243614,22.44586770193922,19.97837627955846,23.04642425718768,21.29388285137361,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.844438,75.239821,0.3588957190513611
2017-01-29,2017,5.0,P053,Jalna,19.48637,76.000053,-0.4875167310237884,0.0,23.56109526497977,,,,-0.6645225882530212,,,,0.17700585722923284,0.0,0.0,0.0,0.0,0.0,,23.700621995471863,22.334353565034405,20.065301967802554,23.017487780253134,21.46748136792867,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19.48637,76.000053,-0.1424268633127212
2017-01-29,2017,5.0,P054,Jalna,20.028503,76.003438,0.1755278557538986,0.0,24.11641055515838,,,,0.1746880859136581,,,,0.0008397698402405063,0.0,0.0,0.0,0.0,0.0,,23.57926085335868,22.35848860967729,20.48267780485611,22.968874731517985,21.55778142838254,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.028503,76.003438,0.1645203977823257
2017-01-29,2017,5.0,P055,Jalna,19.757438,76.00173,0.6706799864768982,0.0,23.81299026125953,,,,0.5676340460777283,,,,0.10304594039916992,0.0,0.0,0.0,0.0,0.0,,23.580865206037288,22.16608254568922,20.348330706641832,22.873473875863255,21.482048425220356,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19.757438,76.00173,0.4563836753368377
2017-01-29,2017,5.0,P056,Jalna,19.577683,75.80994,0.3553521633148193,0.0,23.62944301423579,,,,0.3112338781356811,,,,0.044118285179138184,0.0,0.0,0.0,0.0,0.0,,23.65349122910277,22.267528788248683,20.1483562832787,22.960510008675726,21.458334813799183,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,19.577683,75.80994,0.3613666296005249
2017-01-29,2017,5.0,P057,Kolhapur,16.776378,74.296712,0.2375917732715606,0.0,24.49615385872977,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.737673241751565,22.943600681849887,21.784703009469183,23.840636961800726,22.700382804870628,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,16.776378,74.296712,0.244279533624649
2017-01-29,2017,5.0,P058,Kolhapur,16.324417,74.298349,0.6684672236442566,0.0,24.76905657450357,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.810903803507472,23.164943222772536,22.172130929856053,23.987923513140004,22.99839712778727,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,16.324417,74.298349,0.2046035826206207
2017-01-29,2017,5.0,P059,Kolhapur,16.595891,74.391116,0.2338368594646453,0.0,24.772579174950067,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,25.05532344636464,23.295139930361813,22.09009967985611,24.175231688363226,23.045760409037285,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,16.595891,74.391116,0.1853820532560348
2017-01-29,2017,5.0,P060,Kolhapur,16.414812,74.298028,0.2929370999336242,0.0,24.887790298461937,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.985557356334937,23.37595047723676,22.28907428923111,24.180753916785847,23.152388827006035,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,16.414812,74.298028,0.2462235689163208
2017-01-29,2017,5.0,P094,Nandurbar,21.564917,74.08293,0.6304689049720764,0.0,23.40171793983103,,0.5448110699653625,,0.5390991568565369,,,0.08565783500671387,0.09136974811553955,0.0,0.0,0.0,0.0,0.0,,23.139354324340843,21.95842350551061,20.73774662926081,22.548888914925726,21.155774824959906,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.564917,74.08293,0.4993762671947479
2017-01-29,2017,5.0,P095,Nandurbar,21.566259,74.372664,0.2603406310081482,0.0,24.266336150396512,,0.3239954113960266,,,,,-0.06365478038787842,,0.0,0.0,0.0,0.0,0.0,,24.155734997703973,22.922813851492776,21.28099439711804,23.539274424598375,21.974573071797735,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.566259,74.372664,0.1903520226478576
2017-01-29,2017,5.0,P096,Nandurbar,21.38518,74.276976,0.1745664775371551,0.0,23.93804838997977,,0.1816168278455734,,,,,-0.007050350308418302,,0.0,0.0,0.0,0.0,0.0,,23.399282709757472,22.324181038992776,20.944057083129906,22.861731874375124,21.487006805056637,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.38518,74.276976,0.180270105600357
2017-01-29,2017,5.0,P097,Nandurbar,21.565421,74.179505,0.21039479970932,0.0,23.77657843090242,,0.2068311125040054,,,,,0.0035636872053146085,,0.0,0.0,0.0,0.0,0.0,,23.54177945454921,22.35476837158211,20.99580326988581,22.948273913065663,21.498899941217374,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,21.565421,74.179505,0.2265446186065673
2017-01-29,2017,5.0,P098,Nashik,20.299554,73.994827,0.1888466477394104,0.0,22.18745547703338,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,21.327493740263435,20.539489818754703,19.1190594082787,20.93349177950907,19.721065003531336,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.299554,73.994827,0.1783549785614013
2017-01-29,2017,5.0,P099,Nashik,20.120253,74.282965,0.5780531167984009,0.0,23.10767962137857,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,22.24625304085868,21.52842211042133,19.86395570664177,21.887337575640004,20.635368737720313,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.120253,74.282965,0.5377996563911438
2017-01-29,2017,5.0,P100,Nashik,20.389904,73.994243,0.1486190259456634,0.0,22.15285726274766,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,21.221792475382472,20.3535941714332,19.01514850798111,20.787693323407836,19.542133176894424,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.389904,73.994243,0.1487640440464019
2017-01-29,2017,5.0,P101,Nashik,20.029016,74.092164,0.2060964852571487,0.0,23.04484247480121,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,22.196157709757472,21.471793111165425,19.793027042207257,21.83397541046145,20.580922471909318,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,20.029016,74.092164,0.3156633675098419
2017-01-29,2017,5.0,P105,Osmanabad,18.58436,75.615581,0.2056737542152404,0.0,24.25260614667621,,,,0.203438401222229,,,,0.0022353529930113913,0.0,0.0,0.0,0.0,0.0,,23.79233749026349,22.40567750476657,21.05111856006448,23.09900749751503,21.906388082958443,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.58436,75.615581,0.161354586482048
2017-01-29,2017,5.0,P110,Pune,18.133443,75.046796,0.6449695825576782,0.0,25.394114703223806,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.764772851126565,23.70999298095705,22.438511603219183,24.23738291604181,23.23873322804772,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.133443,75.046796,0.6158055067062378
2017-01-29,2017,5.0,P111,Pune,18.584646,74.479192,0.2853246033191681,0.0,24.35935372852145,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.20925992329921,23.24367276146296,21.004417946225203,23.726466342381087,22.256360762459934,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.584646,74.479192,0.2517985701560974
2017-01-29,2017,5.0,P112,Pune,18.132979,74.575076,0.246036410331726,0.0,24.650753003075067,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.36203382582892,23.34221256801061,21.320394043695387,23.852123196919763,22.50509936923075,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.132979,74.575076,0.2136363685131073
2017-01-29,2017,5.0,P113,Pune,18.314072,74.763897,0.3536923825740814,0.0,25.559502538045308,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,25.28201382954921,24.025050644647536,22.184930874052554,24.653532237098375,23.311914380391485,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.314072,74.763897,0.3047210276126861
2017-01-29,2017,5.0,P114,Raigarh,18.485034,73.058924,0.215434193611145,0.0,25.03177513849164,,,,0.3233215510845184,,,,-0.10788735747337339,0.0,0.0,0.0,0.0,0.0,,25.623089908418194,24.25589141845705,22.89093905857635,24.939490663437624,23.621696862720313,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.485034,73.058924,0.218944102525711
2017-01-29,2017,5.0,P115,Raigarh,18.66569,73.056877,0.143040731549263,0.0,24.94884870620001,,,,0.2901080548763275,,,,-0.14706732332706451,0.0,0.0,0.0,0.0,0.0,,25.322215652465843,24.0008690970285,22.807838240124,24.66154237474717,23.437614831470356,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.66569,73.056877,0.0728083178400993
2017-01-29,2017,5.0,P116,Raigarh,18.306197,73.250099,0.6523419618606567,0.0,25.69999965486079,,,,0.7199826836585999,,,,-0.06764072179794312,0.0,0.0,0.0,0.0,0.0,,25.83357400440036,24.50540313720705,22.80744296482635,25.169488570803708,23.68449622562956,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.306197,73.250099,0.6008676886558533
2017-01-29,2017,5.0,P117,Raigarh,18.214041,73.061947,0.1608357429504394,0.0,25.06288562956314,,,,0.2071651071310043,,,,-0.04632936418056491,0.0,0.1219237744808197,0.0,0.1219237744808197,0.1219237744808197,,25.63060013907301,24.240940711611813,22.93504713149304,24.93577042534241,23.652371388389994,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,18.214041,73.061947,0.1563307493925094
2017-01-29,2017,5.0,P118,Sangli,17.13872,75.4226,0.1352153718471527,0.0,26.72749453953338,,,,0.1642157584428787,,,,-0.029000386595725985,0.0,0.0,0.0,0.0,0.0,,26.178753970918194,24.67343001592729,23.269159389677498,25.426091993422745,24.409003875369123,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,17.13872,75.4226,0.1120031923055648
2017-01-29,2017,5.0,P119,Sangli,17.048762,74.953484,0.13154336810112,0.0,25.95508010500953,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,25.59708311898368,24.161920529320184,22.7279461270287,24.87950182415193,23.78988359542123,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,17.048762,74.953484,0.1360923945903778
2017-01-29,2017,5.0,P120,Sangli,16.867071,74.390255,0.2304995656013488,0.0,24.716868609473863,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.89206312270392,23.1021874564035,21.65731973193948,23.997125289553708,22.735239691961425,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,16.867071,74.390255,0.2421052604913711
2017-01-29,2017,5.0,P121,Sangli,17.048503,74.671571,0.0802775025367736,0.0,25.32646449861079,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,25.434869112287288,23.858883884974887,22.377836845034665,24.646876498631087,23.37043256305516,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,17.048503,74.671571,0.0811638608574867
2017-01-29,2017,5.0,P122,Satara,17.881459,73.844145,0.6502501964569092,0.0,23.830580012003622,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,22.838201050531268,21.57707584926061,20.983363723754906,22.20763844989594,21.353296216328943,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,17.881459,73.844145,0.5772269368171692
2017-01-29,2017,5.0,P123,Satara,17.386414,74.27089,0.2270803898572921,0.0,23.62815255664645,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,23.66408228193012,21.969956243605907,20.234712310064424,22.817019262768014,21.413273429870628,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,17.386414,74.27089,0.2255397289991378
2017-01-29,2017,5.0,P124,Satara,17.432628,74.647354,0.1051212921738624,0.0,25.35557536170592,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.82364561898368,23.39850442068922,21.98380550202876,24.11107501983645,22.929037938799212,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,17.432628,74.647354,0.0841628983616828
2017-01-29,2017,5.0,P125,Satara,17.567347,74.317282,0.5398229956626892,0.0,24.50038562956314,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,24.16112934294199,22.65422428676061,21.11918729146322,23.4076768148513,22.099950908479244,,4,1,29,0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,17.567347,74.317282,0.5143279433250427
